monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800913.962750599,0.000000000,2.896964550,0.000000000,0.000000000,7.126215845,0,962,0,0,962,22312,0,0,0,0,0,0
16800913.981000300,0.000000000,2.896964550,0.000000000,0.000000000,7.126215845,0,962,0,0,962,22312,0,0,0,0,0,0
16800913.998429500,0.000000000,2.896964550,0.000000000,0.000000000,7.126215845,0,962,0,0,962,22312,0,0,0,0,0,0
16800914.015415099,0.000000000,2.927757800,0.000000000,0.000000000,7.204122841,0,975,0,0,975,22612,0,0,0,0,0,0
16800914.034210201,0.000000000,2.954453230,0.000000000,0.000000000,7.274426520,0,985,0,0,985,22873,0,0,0,0,0,0
16800914.052892301,0.000000000,2.998456359,0.000000000,0.000000000,7.400520146,0,998,0,0,998,23173,0,0,0,0,0,0
16800914.069650199,0.000000000,3.006152809,0.000000000,0.000000000,7.416117936,0,1001,0,0,1001,23212,0,0,0,0,0,0
16800914.086945701,0.000000000,3.044653684,0.000000000,0.000000000,7.517017424,0,1011,0,0,1011,23472,0,0,0,0,0,0
16800914.104600199,0.000000000,3.053151071,0.000000000,0.000000000,7.533520460,0,1014,0,0,1014,23512,0,0,0,0,0,0
16800914.122452501,0.000000000,3.081053495,0.000000000,0.000000000,7.605317980,0,1027,0,0,1027,23812,0,0,0,0,0,0
16800914.139594801,0.000000000,3.081053495,0.000000000,0.000000000,7.605317980,0,1027,0,0,1027,23812,0,0,0,0,0,0
16800914.158401001,0.000000000,3.118656576,0.000000000,0.000000000,7.696025074,0,1040,0,0,1040,24112,0,0,0,0,0,0
16800914.175875898,0.000000000,3.118656576,0.000000000,0.000000000,7.696025074,0,1040,0,0,1040,24112,0,0,0,0,0,0
16800914.192395601,0.000000000,3.162257373,0.000000000,0.000000000,7.809124887,0,1053,0,0,1053,24412,0,0,0,0,0,0
16800914.209706500,0.000000000,3.162257373,0.000000000,0.000000000,7.809124887,0,1053,0,0,1053,24412,0,0,0,0,0,0
16800914.227976300,0.000000000,3.191065043,0.000000000,0.000000000,7.880829275,0,1066,0,0,1066,24712,0,0,0,0,0,0
16800914.246201400,0.000000000,3.236368299,0.000000000,0.000000000,7.992427796,0,1079,0,0,1079,25012,0,0,0,0,0,0
16800914.263315499,0.000000000,3.236368299,0.000000000,0.000000000,7.992427796,0,1079,0,0,1079,25012,0,0,0,0,0,0
16800914.281226601,0.000000000,3.236368299,0.000000000,0.000000000,7.992427796,0,1079,0,0,1079,25012,0,0,0,0,0,0
16800914.297846898,0.000000000,3.267668188,0.000000000,0.000000000,8.069735020,0,1092,0,0,1092,25312,0,0,0,0,0,0
16800914.314160001,0.000000000,3.267668188,0.000000000,0.000000000,8.069735020,0,1092,0,0,1092,25312,0,0,0,0,0,0
16800914.331783898,0.000000000,3.301661462,0.000000000,0.000000000,8.145432919,0,1105,0,0,1105,25612,0,0,0,0,0,0
16800914.350686800,0.000000000,3.331363201,0.000000000,0.000000000,8.219037205,0,1118,0,0,1118,25912,0,0,0,0,0,0
16800914.367204200,0.000000000,3.356359899,0.000000000,0.000000000,8.284531534,0,1128,0,0,1128,26172,0,0,0,0,0,0
16800914.382718001,0.000000000,3.367759287,0.000000000,0.000000000,8.309129626,0,1131,0,0,1131,26212,0,0,0,0,0,0
16800914.401920300,0.000000000,3.367759287,0.000000000,0.000000000,8.309129626,0,1131,0,0,1131,26212,0,0,0,0,0,0
16800914.420052901,0.000000000,3.396153450,0.000000000,0.000000000,8.382029831,0,1144,0,0,1144,26512,0,0,0,0,0,0
16800914.436499901,0.000000000,3.422945738,0.000000000,0.000000000,8.450530469,0,1154,0,0,1154,26773,0,0,0,0,0,0
16800914.454907998,0.000000000,3.430344164,0.000000000,0.000000000,8.466728032,0,1157,0,0,1157,26812,0,0,0,0,0,0
16800914.471913401,0.000000000,3.476649523,0.000000000,0.000000000,8.596424013,0,1170,0,0,1170,27112,0,0,0,0,0,0
16800914.489588000,0.000000000,3.476649523,0.000000000,0.000000000,8.596424013,0,1170,0,0,1170,27112,0,0,0,0,0,0
16800914.506388798,0.000000000,3.504849970,0.000000000,0.000000000,8.667320013,0,1183,0,0,1183,27412,0,0,0,0,0,0
16800914.524156600,0.000000000,3.504849970,0.000000000,0.000000000,8.667320013,0,1183,0,0,1183,27412,0,0,0,0,0,0
16800914.541687999,0.000000000,3.529544920,0.000000000,0.000000000,8.729916066,0,1193,0,0,1193,27671,0,0,0,0,0,0
16800914.558472201,0.000000000,3.542043269,0.000000000,0.000000000,8.755218238,0,1196,0,0,1196,27712,0,0,0,0,0,0
16800914.575924400,0.000000000,3.542043269,0.000000000,0.000000000,8.755218238,0,1196,0,0,1196,27712,0,0,0,0,0,0
16800914.593075000,0.000000000,3.587644547,0.000000000,0.000000000,8.873414248,0,1209,0,0,1209,28012,0,0,0,0,0,0
16800914.610538200,0.000000000,3.587644547,0.000000000,0.000000000,8.873414248,0,1209,0,0,1209,28012,0,0,0,0,0,0
16800914.627930000,0.000000000,3.618329763,0.000000000,0.000000000,8.945703506,0,1222,0,0,1222,28312,0,0,0,0,0,0
